book_id,title,average_rating,isbn,ratings_count,publisher
31484,Heather The Violet Fairy (Rainbow Magic  #7),3.86,0439746868,2263,Scholastic Paperbacks
31486,Ruby the Red Fairy (Rainbow Magic  #1),3.84,043973861X,4334,Scholastic Inc.
31487,Unweaving the Rainbow: Science  Delusion and the Appetite for Wonder,4.02,0618056734,9377,Mariner Books
31488,The Rainbow Goblins,4.42,0500277591,1417,Thames  Hudson
31490,The Serpent and the Rainbow,3.91,0684839296,3373,Simon  Schuster
31491,The Rainbow,3.69,0451530306,15840,Signet
31493,Standing in the Rainbow (Elmwood Springs  #2),4.04,0345452887,13592,Ballantine Books
31502,The Scarlet Pimpernel,4.07,0743487745,348,Simon  Schuster
31505,Adventures of the Scarlet Pimpernel,4.03,0899664598,15,Buccaneer Books
31507,Love's Enduring Promise (Love Comes Softly  #2),4.19,0764228498,10835,Bethany House Publishers
31548,Of Human Bondage,4.13,0451530179,37531,Signet
31555,Phantoms in the Brain: Probing the Mysteries of the Human Mind,4.26,0688172172,15190,William Morrow Paperbacks
31569,Mangoes & Curry Leaves: Culinary Travels Through the Great Subcontinent,4.18,1579652522,631,Artisan
31570,Curry: A Tale of Cooks and Conquerors,3.9,0195172418,753,Oxford University Press  USA
31573,50 Great Curries of India,4.15,1904920357,209,Kyle Books
31578,Curries Without Worries,3.93,0446670782,35,Grand Central Publishing
31580,In Search of Duende,4.3,0811213765,616,New Directions
31582,The Selected Poems of Federico García Lorca,4.32,0811200914,236,New Directions Publishing Corporation
31591,Lorca & Jimenez: Selected Poems,4.34,0807062138,114,Beacon Press
31607,Also sprach Zarathustra: Ein Buch für Alle und Keinen.,4.06,337901706X,2,Reclam  Leipzig
31611,Seminar on Nietzsche's Zarathustra,4.38,0691017387,19,Princeton University Press
31615,The Polar Express,4.3,061861169X,88,HMH Books for Young Readers
31619,Trip To The North Pole (The Polar Express: The Movie),3.62,061847790X,55,HMH Books for Young Readers
31623,Blow Fly (Kay Scarpetta  #12),3.77,0425198731,31942,Berkley
31626,The Gift of the Magi and Other Short Stories,4.15,0486270610,4616,Dover Publications
31628,James and the Giant Peach,4.01,0553150324,215,Bantam Skylark
31637,Ten Short Stories Book & Cd Pack (Penguin Student Editions),3.84,0140817786,9,Penguin Classics
31638,The Ultramarines Omnibus (Ultramarines #1-3),3.97,1844164039,1691,Games Workshop
31641,Star Wars Omnibus: X-Wing Rogue Squadron  Vol. 2,3.88,1593076193,325,Dark Horse Comics
31644,The Soul Drinkers Omnibus (Soul Drinkers #1-3),3.77,1844164160,790,Games Workshop(uk)
31647,James and the Giant Peach,4.01,0141311355,1251,Puffin
31648,James and the Giant Peach: a Play,4.0,0142407917,344,Puffin Books
31649,James & The Giant Peach (Disney's),4.03,0140382976,1073,Puffin
31659,The Progress of Love,4.14,0375724702,2128,Vintage
31669,A Memoir of Jane Austen and Other Family Recollections,3.83,0192840746,892,Oxford University Press
31670,The Jane Austen Cookbook,3.93,0771014171,275,McClelland & Stewart
31672,The Complete Novels,4.55,0143039504,425,Penguin Classics
31673,The Cambridge Companion to Jane Austen,4.09,0521498678,320,Cambridge University Press
31676,The Man Who Loved Jane Austen (The Man Who Loved Jane Austen #1),3.37,075821037X,1745,Kensington
31678,Jane Austen: A Life,3.85,0143035169,2279,Penguin Books
31692,The Complete Novels of Jane Austen,4.55,1840220554,924,Wordsworth Editions
31693,Persuasion,4.14,0141439688,5236,Penguin Classics
31694,The History of England,3.89,1565120558,991,Algonquin Books
31695,Jane and the Wandering Eye (Jane Austen Mysteries  #3),3.86,0553578170,1999,Bantam
31698,Dante: Poet of the Secular World,4.25,1590172191,169,NYRB Classics
31722,Me Alquilo Para Soñar (Taller de Guión  #62),3.83,1400092965,141,Debolsillo
31728,Silent Running,4.17,047119705X,344,Wiley
31740,La increíble y triste historia de la cándida Eréndira y de su abuela desalmada,3.9,9681317084,90,Editorial Diana
31742,The Story of a Shipwrecked Sailor,3.78,067972205X,462,Vintage
31761,El Dia Que Nietzsche Lloró,4.32,9875801445,66,Planeta
31763,Zur Genealogie der Moral,4.11,3150071232,103,Reclam
31784,Nietzche and Philosophy,4.17,0231138768,50,Columbia University Press
31785,The Will to Power,4.05,0394704371,7931,Vintage Books
31795,The Story of Philosophy: The Lives and Opinions of the World's Greatest Philosophers,4.12,0671739166,10553,Pocket Books
31800,The Oxford Companion to Philosophy,4.15,0199264791,51,Oxford University Press  USA
31802,South Park and Philosophy: You Know  I Learned Something Today,3.43,1405161604,1135,Blackwell Publishers
31804,Superheroes and Philosophy: Truth  Justice  and the Socratic Way,3.87,0812695739,754,Open Court
31813,The Simpsons and Philosophy: The D'oh! of Homer,3.47,0812694333,2039,Open Court
31814,Philosophy for Dummies,3.65,0764551531,532,For Dummies
31818,The Philosophy of Andy Warhol (From A to B and Back Again),3.74,0156717204,33697,Mariner Books
31819,Harry Potter and Philosophy: If Aristotle Ran Hogwarts,4.48,0812694554,11422,Open Court
31822,Philosophy of Religion: An Anthology,3.94,0534543642,97,Wadsworth Publishing Company
31823,A History of Philosophy 1: Greece and Rome,4.1,0826468950,20,Bloomsbury Academic
31826,Western Philosophy: An Anthology,4.04,0631186271,71,Wiley-Blackwell
31833,Star Wars and Philosophy: More Powerful than You Can Possibly Imagine,4.05,0812695836,1774,Open Court
31836,Bullshit and Philosophy,3.68,0812696115,72,Open Court
31837,The Consolation of Philosophy,3.98,0140447806,8318,Penguin Classics
31839,Philosophy of Mind: Classical and Contemporary Readings,4.08,019514581X,435,Oxford University Press  USA
31842,The Undead and Philosophy: Chicken Soup for the Soulless,3.7,0812696018,196,Open Court
31849,Philosophy in a Time of Terror: Dialogues with Jürgen Habermas and Jacques Derrida,3.89,0226066665,439,University of Chicago Press
31851,An Introduction to Political Philosophy,4.11,019929609X,767,Oxford University Press  USA
31853,A Source Book in Indian Philosophy,4.13,0691019584,148,Princeton University Press
31854,Philosophy: The Basics,3.84,0203506413,830,Routledge
31855,A Young Person's Guide To Philosophy,3.92,0789430746,58,DK Children
31856,Philosophy in the Flesh: The Embodied Mind and its Challenge to Western Thought,4.07,0465056741,1145,Basic Books
31860,Practical Philosophy,4.1,0521654084,288,Cambridge University Press
31862,Discourse on Method and Meditations on First Philosophy,3.71,0872204200,24689,Hackett Publishing Company  Inc.
31864,Readings in Classical Chinese Philosophy,3.99,0872207803,341,Hackett Publishing Company  Inc.
31868,Logic and Philosophy: A Modern Introduction,3.78,0495128449,9,Cengage Learning
31871,History of Political Philosophy,4.17,0226777103,441,University of Chicago Press
31875,What Is Ancient Philosophy?,4.19,0674013735,400,Belknap Press
31876,Lectures on the History of Philosophy 1: Greek Philosophy to Plato,4.05,0803272715,54,University of Nebraska Press
31878,Seinfeld and Philosophy,3.5,0812694090,914,Open Court
31880,Introduction to the Philosophies of Research and Criticism in Education and the Social Sciences,2.75,0130422533,4,Pearson
31881,Introducing Philosophy,3.56,184046576X,241,Icon Books
31882,The Matrix and Philosophy: Welcome to the Desert of the Real,3.91,081269502X,1947,Open Court
31891,A Short History of Modern Philosophy (Routledge Classics),3.8,0415267633,348,Routledge
31894,Ancient Philosophy,3.98,0198752725,260,Oxford University Press  USA
31898,Woody Allen and Philosophy: [You Mean My Whole Fallacy Is Wrong?],3.75,0812694538,293,Open Court
31899,Three Philosophies of Life: Ecclesiastes—Life As Vanity  Job—Life As Suffering  Song of Songs—Life As Love,4.3,0898702623,437,Ignatius Press
31904,Philosophy of Religion,3.68,0136626289,180,Pearson
31910,Early Greek Philosophy,4.09,0140448152,2088,Penguin Books
31911,Contemporary Political Philosophy,4.0,0198782748,594,Oxford University Press  USA
31912,Buffy the Vampire Slayer and Philosophy: Fear and Trembling in Sunnydale,4.06,0812695313,2519,Open Court
31916,Philosophy: The Classics,3.89,0415356296,337,Routledge
31917,The Oxford Handbook of Philosophy of Mathematics and Logic,4.25,0195325923,19,Oxford University Press  USA
31923,Three Books of Occult Philosophy,4.1,0875428320,1245,Llewellyn Publications
31925,Philosophy Made Simple,3.39,031601334X,501,Back Bay Books
31929,The Philosophy of Biology,3.89,0198752121,14,Oxford University Press  USA
31938,Ten Great Works of Philosophy,3.74,0451528301,95,Signet
31947,Philosophy and the Mirror of Nature,4.01,0691020167,2815,Princeton University Press
31960,The Best American Sports Writing 2003,3.87,0618251324,53,Mariner Books
31968,Walking the Bible: A Journey by Land Through the Five Books of Moses,3.87,0060838639,2539,William Morrow Paperbacks
31974,Mac OS X: Tiger Edition (The Missing Manual),3.79,0596009410,96,O'Reilly Media
31975,Astonishing X-Men  Volume 2: Dangerous,4.19,078511677X,10769,Marvel
31976,FINAL FANTASY X Official Strategy Guide,4.29,0744001404,388,BradyGames
31978,Ultimate X-Men  Vol. 14: Phoenix?,3.7,078512019X,1409,Marvel
31979,Astonishing X-Men  Volume 1: Gifted,4.17,0785115315,24262,Marvel
31980,Cross-X,3.8,0374131945,189,Farrar Straus Giroux
31981,Astonishing X-Men  Volume 3: Torn,4.24,0785117598,8900,Marvel
31983,X/1999  Volume 01: Prelude,3.96,1569319499,3138,VIZ Media LLC
31985,X/1999  Volume 02: Overture,4.03,1569319502,1092,VIZ Media LLC
31992,鋼之鍊金術師 1,4.5,9861146091,9,東立
31993,鋼之鍊金術師 6,4.58,9861146148,5,東立
31994,鋼之鍊金術師 10,4.6,9861156534,3,東立
31995,鋼之鍊金術師 4,4.55,9861146121,5,東立
31996,鋼之鍊金術師 9,4.57,9861156526,4,東立
31997,鋼之鍊金術師 5,4.56,986114613X,6,東立
31998,鋼之鍊金術師 2,4.52,9861146105,5,東立
31999,鋼之鍊金術師 7,4.57,9861146156,5,東立
32016,The Gospel According to Job,4.46,158134449X,138,Crossway Books
32039,Avid Editing: A Guide for Beginning and Intermediate Users,3.83,0240805410,5,Focal Press
32053,The Complete Poems (Poetry Library),4.01,1853264172,1564,Wordsworth Editions
32060,Complete Short Stories  Vol 2,4.03,0670000965,85,Penguin/Viking Compass (Non-Classics)
32065,D.H. Lawrence and Italy: Twilight in Italy/Sea and Sardinia/Etruscan Places,3.68,0141180307,199,Penguin Classics
32070,The Complete Poems,4.01,0140186573,62,Penguin Classics
32071,Sons and Lovers,3.63,0375753737,39333,Modern Library Classics
32075,The Woman Who Rode Away and Other Stories,3.49,0521294304,27,Cambridge University Press
32078,Amnesia Moon,3.49,015603154X,2953,Mariner Books
32080,Paul Revere's Ride,4.12,0195098315,3907,Oxford University Press  USA
32082,The Great Wave: Price Revolutions and the Rhythm of History,3.97,019512121X,204,Oxford University Press  USA
32083,Growing Old in America: The Bland-Lee Lectures Delivered at Clark University,4.06,0195023668,17,Oxford University Press  USA
32094,Nathaniel Hawthorne: The Scarlet Letter: Essays  Articles  Reviews,3.38,0231121911,172,Columbia University Press
32096,The All-True Travels and Adventures of Lidie Newton,3.57,0449910830,2149,Ballantine Books
32097,The Age of Grief,3.81,0385721870,1389,Anchor
32099,A Year at the Races: Reflections on Horses  Humans  Love  Money  and Luck,3.9,1400033179,696,Anchor
32102,Venetia,4.1,0373771665,10067,Hqn
32103,Lady of Quality,3.88,0099474468,5927,Arrow
32104,False Colours,3.86,0099476339,4457,Arrow
32105,Sylvester,4.11,0373836082,10231,Harlequin
32106,The Convenient Marriage,3.68,0099474425,9272,Arrow
32107,Sprig Muslin,3.81,0099476355,5030,Arrow
32108,The Talisman Ring,4.02,0099474395,5550,Arrow
32110,The Nonesuch,4.04,0099474387,7204,Arrow
32111,The Foundling,3.87,0373835493,3716,Harlequin
32113,Ali and Nino,3.92,0099283220,147,Vintage/Ebury
32115,Ali und Nino,3.92,3548601316,39,List
32121,Last Rights (Francis Hancock #1),3.53,0755321367,132,Headline
32122,Belshazzar's Daughter (Inspector Ikmen #1),3.51,1933397497,772,Felony & Mayhem
32124,Deep Waters (Cetin Ikmen  #4),3.99,0747267197,301,Headline
32125,After the Mourning (Francis Hancock #2),3.42,0755321383,104,Headline
32129,Spiritual Midwifery,4.38,1570671044,5166,Book Publishing Company (TN)
32130,Monday Night Class,3.89,1570671818,59,Book Publishing Company
32137,Summer of the Dragon,3.92,0380731223,2419,HarperCollins
32138,Devil May Care,3.87,0380731150,2233,Avon
32139,The Deeds of the Disturber (Amelia Peabody  #5),4.05,0380731959,12389,Avon
32144,The Mammoth Book of Egyptian Whodunnits,3.91,0786710659,161,Running Press
32154,The Best American Classics,4.14,1933615036,35,Cook's Illustrated
32155,Cook's Illustrated 2005 (Cook's Illustrated Annuals),4.57,0936184922,37,America's Test Kitchen
32160,Cook's Illustrated 2003 (Cook's Illustrated Annuals),4.69,0936184728,26,Boston Common Press
32165,Cook's Illustrated 1995 (Cook's Illustrated Annuals),4.53,0964017938,15,Cook's Illustrated
32181,Zelda's Cut,2.94,0006511775,65,HarperCollins Publishers
32184,Thanksgiving on Thursday (Magic Tree House  #27),3.85,0375806156,6361,Random House Books for Young Readers
32185,Rurouni Kenshin  Volume 27,4.38,1421506742,1598,VIZ Media LLC
32186,Ranma 1/2  Vol. 27 (Ranma ½ (US 2nd)  #27),4.09,1591164591,891,VIZ Media LLC
32189,Sukhoi Su-27 Flanker (WarbirdTech  #42),3.0,1580070914,6,Specialty Press
32197,1001 Illuminated Initial Letters: 27 Full-Color Plates,3.46,0486256073,11,Dover Publications
32199,Gold Rage (Wilderness  #27),4.31,0843945192,16,Leisure Books
32202,Asfixia,3.7,9875661708,47,Debolsillo
32213,Expectant Father,3.6,0373713010,40,Harlequin Special Releases
32226,Horse Heaven,3.88,0804119430,4583,Ballantine Books
32234,White Oleander,3.96,0316182540,301784,Little  Brown and Company
32241,The Night Remembers (Night  #1),3.79,0380784912,228,HarperTorch
32254,The Mephisto Club (Rizzoli & Isles  #6),4.02,0345476999,27697,Ballantine Books
32255,Vanish (Rizzoli & Isles  #5),4.12,0345476980,46863,Ballantine Books
32256,Call After Midnight & Under The Knife,3.99,037377172X,249,Harlequin
32257,The Sinner (Rizzoli & Isles  #3),4.13,0553815024,33678,Bantem Press
32258,Body Double (Rizzoli & Isles  #4),4.17,034545894X,36595,Ballantine Books
32262,Life Support,3.99,0671553046,11151,Pocket Books
32264,The Family that Couldn't Sleep,3.91,1400062454,4568,Random House (NY)
32275,River Out of Eden: A Darwinian View of Life,3.98,0465069908,5891,HarperCollinsPublishers
32276,Dragons of Eden: Speculations on the Evolution of Human Intelligence,4.18,0345346297,15444,Ballantine Books
32277,Eden: It's an Endless World  Volume 1 (Eden: It's an Endless World  #1),3.97,1593074069,1848,Dark Horse Manga
32281,Demonic Males: Apes and the Origins of Human Violence,4.03,0395877431,686,Mariner Books
32286,A Mad People's History of Madness,4.33,0822953315,9,University of Pittsburgh Press
32289,A Primate's Memoir: A Neuroscientist's Unconventional Life Among the Baboons,4.35,0743202414,5040,Scribner
32295,Blame It on the Brain: Distinguishing Chemical Imbalances  Brain Disorders  and Disobedience,4.05,0875526020,534,P & R Publishing
32298,Blame!  Vol. 7,4.3,1595328408,785,TokyoPop
32300,The Berenstain Bears and the Blame Game,3.87,0679887431,745,Random House Books for Young Readers
32302,Blame!  Vol. 8,4.26,1595328416,762,TokyoPop
32303,The New Don't Blame Mother: Mending the Mother-Daughter Relationship,3.88,0415926300,5,Routledge
32307,Blame It on Paris,3.53,0765315084,358,Forge Books
32313,No Wind of Blame (Inspector Hemingway #1),3.78,0099493675,96,Arrow
32316,Uncle John's Presents Blame It on the Weather: Amazing Weather Facts,3.57,1571458689,7,Portable Press
32317,Who's To Blame (Sweet Valley High  #66),3.36,0553285556,406,Bantam
32323,Blame! #1,4.1,2723431029,18,Glénat
32328,Air Gear  Vol. 2 (Air Gear  #2),4.04,034549279X,686,Del Rey
32329,Air Gear  Vol. 3 (Air Gear  #3),4.09,0345492803,609,Del Rey
32330,Air Gear  Vol. 1 (Air Gear  #1),3.92,0345492781,1875,Del Rey
32331,Air Gear  Vol. 4 (Air Gear  #4),4.07,0345492811,467,Del Rey
32338,Fire in the Minds of Men: Origins of the Revolutionary Faith,4.54,0765804719,96,Basic Books
32349,Mutant Message Down Under,3.79,0060723513,11224,Harper Perennial
32350,Mutants & Masterminds: RPG,3.81,1932442529,305,Green Ronin Publishing
32351,Mutants: On Genetic Variety and the Human Body,4.05,0142004820,3040,Penguin Books
32353,The New Mutants Classic  Vol. 1,3.75,0785121943,697,Marvel
32358,James Dean: The Mutant King: A Biography,4.07,155652398X,491,Chicago Review Press
32370,Dry,4.03,0312423799,77100,Picador USA
32373,Yes  Your Teen Is Crazy!: Loving Your Kid Without Losing Your Mind,4.29,0936197447,792,Harbor Press
32386,El Retrato De Dorian Gray,4.08,849531178X,43,Mestas Ediciones
32396,Henry IV  Part 1,3.83,0743485041,1604,Simon  Schuster
32398,Henry IV  Part 2,3.8,074348505X,692,Simon  Schuster
32400,Henry IV  part II,3.8,0141016701,22,Penguin UK
32401,King Henry IV  Part 2,3.8,1904271065,262,Bloomsbury Arden Shakespeare
32408,Piccole donne,3.98,8838461139,83,Piemme
32410,I Henry IV,3.83,0393979318,89,W. W. Norton & Company
32413,Collected Plays: Henry IV  The Man with the Flower in His Mouth  Right You Are,3.92,0714541109,12,Riverrun Press (New York  NY)
32414,Henry IV  Parts I & II,3.85,032118274X,58,Pearson
32417,Black Sunday,3.6,0451217411,6969,NAL
32418,Hannibal (Hannibal Lecter  #3),3.76,0099297701,71712,Arrow
32419,The Hannibal Lecter Trilogy,4.42,0434009059,808,William Heinemann Ltd.
32421,Velocity,3.86,0553588257,53394,Bantam
32422,Hideaway,3.84,0425203891,30539,Berkley
32424,Lightning,4.06,0425192032,49312,Berkley
32426,Icebound,3.76,0553582909,17062,Bantam
32427,The Servants of Twilight / Darkfall / Phantoms,4.24,0517064871,3336,Wings
32428,Shadow Fires,3.78,0425136981,9553,Berkley
32430,The Bad Place,3.9,0425195481,30574,Berkley
32432,Fear Nothing (Moonlight Bay  #1),4.0,0553579754,31462,Bantam Books
32433,The Key to Midnight,3.95,0425147517,24594,Berkley Books
32434,Mr. Murder,3.76,0425210758,22577,Berkley
